ocel:eid,ocel:oid,ocel:qualifier
e10926,PM3,TO_MODULE
e10927,L1036_21,HAS_PRODUCT
e10927,EQP_PM,ON_EQUIPMENT
e10927,PM3,USES_MODULE
e10928,L1036_21,HAS_PRODUCT
e10928,EQP_PM,ON_EQUIPMENT
e10928,PM3,USES_MODULE
e10929,L1036_21,HAS_PRODUCT
e10929,EQP_XFER,ON_EQUIPMENT
e10929,PM3,FROM_MODULE
e10929,LLM1,TO_MODULE
e10930,L1036_21,HAS_PRODUCT
e10930,EQP_XFER,ON_EQUIPMENT
e10930,PM3,FROM_MODULE
e10930,LLM1,TO_MODULE
e10931,L1036_21,HAS_PRODUCT
e10931,EQP_MET,ON_EQUIPMENT
e10931,LLM1,USES_MODULE
e10932,L1036_21,HAS_PRODUCT
e10932,EQP_MET,ON_EQUIPMENT
e10932,LLM1,USES_MODULE
e10933,L1036_22,HAS_PRODUCT
e10933,EQP_XFER,ON_EQUIPMENT
e10933,PST1,FROM_MODULE
e10933,LP1,TO_MODULE
e10934,L1036_22,HAS_PRODUCT
e10934,EQP_XFER,ON_EQUIPMENT
e10934,PST1,FROM_MODULE
e10934,LP1,TO_MODULE
e10935,L1036_22,HAS_PRODUCT
e10935,EQP_LP,ON_EQUIPMENT
e10935,LP1,USES_MODULE
e10936,L1036_22,HAS_PRODUCT
e10936,EQP_LP,ON_EQUIPMENT
e10936,LP1,USES_MODULE
e10937,L1036_22,HAS_PRODUCT
e10937,EQP_XFER,ON_EQUIPMENT
e10937,LP1,FROM_MODULE
e10937,PM2,TO_MODULE
e10938,L1036_22,HAS_PRODUCT
e10938,EQP_XFER,ON_EQUIPMENT
e10938,LP1,FROM_MODULE
e10938,PM2,TO_MODULE
e10939,L1036_22,HAS_PRODUCT
e10939,EQP_PM,ON_EQUIPMENT
e10939,PM2,USES_MODULE
e10940,L1036_22,HAS_PRODUCT
e10940,EQP_PM,ON_EQUIPMENT
e10940,PM2,USES_MODULE
e10941,L1036_22,HAS_PRODUCT
e10941,EQP_XFER,ON_EQUIPMENT
e10941,PM2,FROM_MODULE
e10941,LLM2,TO_MODULE
e10942,L1036_22,HAS_PRODUCT
e10942,EQP_XFER,ON_EQUIPMENT
e10942,PM2,FROM_MODULE
e10942,LLM2,TO_MODULE
e10943,L1036_22,HAS_PRODUCT
e10943,EQP_MET,ON_EQUIPMENT
e10943,LLM2,USES_MODULE
e10944,L1036_22,HAS_PRODUCT
e10944,EQP_MET,ON_EQUIPMENT
e10944,LLM2,USES_MODULE
e10945,L1036_23,HAS_PRODUCT
e10945,EQP_XFER,ON_EQUIPMENT
e10945,PST2,FROM_MODULE
e10945,LP2,TO_MODULE
e10946,L1036_23,HAS_PRODUCT
e10946,EQP_XFER,ON_EQUIPMENT
e10946,PST2,FROM_MODULE
e10946,LP2,TO_MODULE
e10947,L1036_23,HAS_PRODUCT
e10947,EQP_LP,ON_EQUIPMENT
e10947,LP2,USES_MODULE
e10948,L1036_23,HAS_PRODUCT
e10948,EQP_LP,ON_EQUIPMENT
e10948,LP2,USES_MODULE
e10949,L1036_23,HAS_PRODUCT
e10949,EQP_XFER,ON_EQUIPMENT
e10949,LP2,FROM_MODULE
e10949,PM2,TO_MODULE
e10950,L1036_23,HAS_PRODUCT
e10950,EQP_XFER,ON_EQUIPMENT
e10950,LP2,FROM_MODULE
e10950,PM2,TO_MODULE
e10951,L1036_23,HAS_PRODUCT
e10951,EQP_PM,ON_EQUIPMENT
e10951,PM2,USES_MODULE
e10952,L1036_23,HAS_PRODUCT
e10952,EQP_PM,ON_EQUIPMENT
e10952,PM2,USES_MODULE
e10953,L1036_23,HAS_PRODUCT
e10953,EQP_XFER,ON_EQUIPMENT
e10953,PM2,FROM_MODULE
e10953,LLM1,TO_MODULE
e10954,L1036_23,HAS_PRODUCT
e10954,EQP_XFER,ON_EQUIPMENT
e10954,PM2,FROM_MODULE
e10954,LLM1,TO_MODULE
e10955,L1036_23,HAS_PRODUCT
e10955,EQP_MET,ON_EQUIPMENT
e10955,LLM1,USES_MODULE
e10956,L1036_23,HAS_PRODUCT
e10956,EQP_MET,ON_EQUIPMENT
e10956,LLM1,USES_MODULE
e10957,L1036_24,HAS_PRODUCT
e10957,EQP_XFER,ON_EQUIPMENT
e10957,PST1,FROM_MODULE
e10957,LP3,TO_MODULE
e10958,L1036_24,HAS_PRODUCT
e10958,EQP_XFER,ON_EQUIPMENT
e10958,PST1,FROM_MODULE
e10958,LP3,TO_MODULE
e10959,L1036_24,HAS_PRODUCT
e10959,EQP_LP,ON_EQUIPMENT
e10959,LP3,USES_MODULE
e10960,L1036_24,HAS_PRODUCT
e10960,EQP_LP,ON_EQUIPMENT
e10960,LP3,USES_MODULE
e10961,L1036_24,HAS_PRODUCT
e10961,EQP_XFER,ON_EQUIPMENT
e10961,LP3,FROM_MODULE
e10961,PM3,TO_MODULE
e10962,L1036_24,HAS_PRODUCT
e10962,EQP_XFER,ON_EQUIPMENT
e10962,LP3,FROM_MODULE
e10962,PM3,TO_MODULE
e10963,L1036_24,HAS_PRODUCT
e10963,EQP_PM,ON_EQUIPMENT
e10963,PM3,USES_MODULE
e10964,L1036_24,HAS_PRODUCT
e10964,EQP_PM,ON_EQUIPMENT
e10964,PM3,USES_MODULE
e10965,L1036_24,HAS_PRODUCT
e10965,EQP_XFER,ON_EQUIPMENT
e10965,PM3,FROM_MODULE
e10965,LLM2,TO_MODULE
e10966,L1036_24,HAS_PRODUCT
e10966,EQP_XFER,ON_EQUIPMENT
e10966,PM3,FROM_MODULE
e10966,LLM2,TO_MODULE
e10967,L1036_24,HAS_PRODUCT
e10967,EQP_MET,ON_EQUIPMENT
e10967,LLM2,USES_MODULE
e10968,L1036_24,HAS_PRODUCT
e10968,EQP_MET,ON_EQUIPMENT
e10968,LLM2,USES_MODULE
e10969,L1037_01,HAS_PRODUCT
e10969,EQP_XFER,ON_EQUIPMENT
e10969,PST2,FROM_MODULE
e10969,LP1,TO_MODULE
e10970,L1037_01,HAS_PRODUCT
e10970,EQP_XFER,ON_EQUIPMENT
e10970,PST2,FROM_MODULE
e10970,LP1,TO_MODULE
e10971,L1037_01,HAS_PRODUCT
e10971,EQP_LP,ON_EQUIPMENT
e10971,LP1,USES_MODULE
e10972,L1037_01,HAS_PRODUCT
e10972,EQP_LP,ON_EQUIPMENT
e10972,LP1,USES_MODULE
e10973,L1037_01,HAS_PRODUCT
e10973,EQP_XFER,ON_EQUIPMENT
e10973,LP1,FROM_MODULE
e10973,PM1,TO_MODULE
e10974,L1037_01,HAS_PRODUCT
e10974,EQP_XFER,ON_EQUIPMENT
e10974,LP1,FROM_MODULE
e10974,PM1,TO_MODULE
e10975,L1037_01,HAS_PRODUCT
e10975,EQP_PM,ON_EQUIPMENT
e10975,PM1,USES_MODULE
e10976,L1037_01,HAS_PRODUCT
e10976,EQP_PM,ON_EQUIPMENT
e10976,PM1,USES_MODULE
e10977,L1037_01,HAS_PRODUCT
e10977,EQP_XFER,ON_EQUIPMENT
e10977,PM1,FROM_MODULE
e10977,LLM1,TO_MODULE
e10978,L1037_01,HAS_PRODUCT
e10978,EQP_XFER,ON_EQUIPMENT
e10978,PM1,FROM_MODULE
e10978,LLM1,TO_MODULE
e10979,L1037_01,HAS_PRODUCT
e10979,EQP_MET,ON_EQUIPMENT
e10979,LLM1,USES_MODULE
e10980,L1037_01,HAS_PRODUCT
e10980,EQP_MET,ON_EQUIPMENT
e10980,LLM1,USES_MODULE
e10981,L1037_02,HAS_PRODUCT
e10981,EQP_XFER,ON_EQUIPMENT
e10981,PST1,FROM_MODULE
e10981,LP2,TO_MODULE
e10982,L1037_02,HAS_PRODUCT
e10982,EQP_XFER,ON_EQUIPMENT
e10982,PST1,FROM_MODULE
e10982,LP2,TO_MODULE
e10983,L1037_02,HAS_PRODUCT
e10983,EQP_LP,ON_EQUIPMENT
e10983,LP2,USES_MODULE
e10984,L1037_02,HAS_PRODUCT
e10984,EQP_LP,ON_EQUIPMENT
e10984,LP2,USES_MODULE
e10985,L1037_02,HAS_PRODUCT
e10985,EQP_XFER,ON_EQUIPMENT
e10985,LP2,FROM_MODULE
e10985,PM2,TO_MODULE
e10986,L1037_02,HAS_PRODUCT
e10986,EQP_XFER,ON_EQUIPMENT
e10986,LP2,FROM_MODULE
e10986,PM2,TO_MODULE
e10987,L1037_02,HAS_PRODUCT
e10987,EQP_PM,ON_EQUIPMENT
e10987,PM2,USES_MODULE
e10988,L1037_02,HAS_PRODUCT
e10988,EQP_PM,ON_EQUIPMENT
e10988,PM2,USES_MODULE
e10989,L1037_02,HAS_PRODUCT
e10989,EQP_XFER,ON_EQUIPMENT
e10989,PM2,FROM_MODULE
e10989,LLM2,TO_MODULE
e10990,L1037_02,HAS_PRODUCT
e10990,EQP_XFER,ON_EQUIPMENT
e10990,PM2,FROM_MODULE
e10990,LLM2,TO_MODULE
e10991,L1037_02,HAS_PRODUCT
e10991,EQP_MET,ON_EQUIPMENT
e10991,LLM2,USES_MODULE
e10992,L1037_02,HAS_PRODUCT
e10992,EQP_MET,ON_EQUIPMENT
e10992,LLM2,USES_MODULE
e10993,L1037_03,HAS_PRODUCT
e10993,EQP_XFER,ON_EQUIPMENT
e10993,PST2,FROM_MODULE
e10993,LP3,TO_MODULE
e10994,L1037_03,HAS_PRODUCT
e10994,EQP_XFER,ON_EQUIPMENT
e10994,PST2,FROM_MODULE
e10994,LP3,TO_MODULE
e10995,L1037_03,HAS_PRODUCT
e10995,EQP_LP,ON_EQUIPMENT
e10995,LP3,USES_MODULE
e10996,L1037_03,HAS_PRODUCT
e10996,EQP_LP,ON_EQUIPMENT
e10996,LP3,USES_MODULE
e10997,L1037_03,HAS_PRODUCT
e10997,EQP_XFER,ON_EQUIPMENT
e10997,LP3,FROM_MODULE
e10997,PM3,TO_MODULE
e10998,L1037_03,HAS_PRODUCT
e10998,EQP_XFER,ON_EQUIPMENT
e10998,LP3,FROM_MODULE
e10998,PM3,TO_MODULE
e10999,L1037_03,HAS_PRODUCT
e10999,EQP_PM,ON_EQUIPMENT
e10999,PM3,USES_MODULE
e11000,L1037_03,HAS_PRODUCT
e11000,EQP_PM,ON_EQUIPMENT
e11000,PM3,USES_MODULE
e11001,L1037_03,HAS_PRODUCT
e11001,EQP_XFER,ON_EQUIPMENT
e11001,PM3,FROM_MODULE
e11001,LLM1,TO_MODULE
e11002,L1037_03,HAS_PRODUCT
e11002,EQP_XFER,ON_EQUIPMENT
e11002,PM3,FROM_MODULE
e11002,LLM1,TO_MODULE
e11003,L1037_03,HAS_PRODUCT
e11003,EQP_MET,ON_EQUIPMENT
e11003,LLM1,USES_MODULE
e11004,L1037_03,HAS_PRODUCT
e11004,EQP_MET,ON_EQUIPMENT
e11004,LLM1,USES_MODULE
e11005,L1037_04,HAS_PRODUCT
e11005,EQP_XFER,ON_EQUIPMENT
e11005,PST1,FROM_MODULE
e11005,LP1,TO_MODULE
e11006,L1037_04,HAS_PRODUCT
e11006,EQP_XFER,ON_EQUIPMENT
e11006,PST1,FROM_MODULE
e11006,LP1,TO_MODULE
e11007,L1037_04,HAS_PRODUCT
e11007,EQP_LP,ON_EQUIPMENT
e11007,LP1,USES_MODULE
e11008,L1037_04,HAS_PRODUCT
e11008,EQP_LP,ON_EQUIPMENT
e11008,LP1,USES_MODULE
e11009,L1037_04,HAS_PRODUCT
e11009,EQP_XFER,ON_EQUIPMENT
e11009,LP1,FROM_MODULE
e11009,PM1,TO_MODULE
e11010,L1037_04,HAS_PRODUCT
e11010,EQP_XFER,ON_EQUIPMENT
e11010,LP1,FROM_MODULE
e11010,PM1,TO_MODULE
e11011,L1037_04,HAS_PRODUCT
e11011,EQP_PM,ON_EQUIPMENT
e11011,PM1,USES_MODULE
e11012,L1037_04,HAS_PRODUCT
e11012,EQP_PM,ON_EQUIPMENT
e11012,PM1,USES_MODULE
e11013,L1037_04,HAS_PRODUCT
e11013,EQP_XFER,ON_EQUIPMENT
e11013,PM1,FROM_MODULE
e11013,LLM2,TO_MODULE
e11014,L1037_04,HAS_PRODUCT
e11014,EQP_XFER,ON_EQUIPMENT
e11014,PM1,FROM_MODULE
e11014,LLM2,TO_MODULE
e11015,L1037_04,HAS_PRODUCT
e11015,EQP_MET,ON_EQUIPMENT
e11015,LLM2,USES_MODULE
e11016,L1037_04,HAS_PRODUCT
e11016,EQP_MET,ON_EQUIPMENT
e11016,LLM2,USES_MODULE
e11017,L1037_05,HAS_PRODUCT
e11017,EQP_XFER,ON_EQUIPMENT
e11017,PST2,FROM_MODULE
e11017,LP2,TO_MODULE
e11018,L1037_05,HAS_PRODUCT
e11018,EQP_XFER,ON_EQUIPMENT
e11018,PST2,FROM_MODULE
e11018,LP2,TO_MODULE
e11019,L1037_05,HAS_PRODUCT
e11019,EQP_LP,ON_EQUIPMENT
e11019,LP2,USES_MODULE
e11020,L1037_05,HAS_PRODUCT
e11020,EQP_LP,ON_EQUIPMENT
e11020,LP2,USES_MODULE
e11021,L1037_05,HAS_PRODUCT
e11021,EQP_XFER,ON_EQUIPMENT
e11021,LP2,FROM_MODULE
e11021,PM2,TO_MODULE
e11022,L1037_05,HAS_PRODUCT
e11022,EQP_XFER,ON_EQUIPMENT
e11022,LP2,FROM_MODULE
e11022,PM2,TO_MODULE
e11023,L1037_05,HAS_PRODUCT
e11023,EQP_PM,ON_EQUIPMENT
e11023,PM2,USES_MODULE
e11024,L1037_05,HAS_PRODUCT
e11024,EQP_PM,ON_EQUIPMENT
e11024,PM2,USES_MODULE
e11025,L1037_05,HAS_PRODUCT
e11025,EQP_XFER,ON_EQUIPMENT
e11025,PM2,FROM_MODULE
e11025,LLM1,TO_MODULE
e11026,L1037_05,HAS_PRODUCT
e11026,EQP_XFER,ON_EQUIPMENT
e11026,PM2,FROM_MODULE
e11026,LLM1,TO_MODULE
e11027,L1037_05,HAS_PRODUCT
e11027,EQP_MET,ON_EQUIPMENT
e11027,LLM1,USES_MODULE
e11028,L1037_05,HAS_PRODUCT
e11028,EQP_MET,ON_EQUIPMENT
e11028,LLM1,USES_MODULE
e11029,L1037_06,HAS_PRODUCT
e11029,EQP_XFER,ON_EQUIPMENT
e11029,PST1,FROM_MODULE
e11029,LP3,TO_MODULE
e11030,L1037_06,HAS_PRODUCT
e11030,EQP_XFER,ON_EQUIPMENT
e11030,PST1,FROM_MODULE
e11030,LP3,TO_MODULE
e11031,L1037_06,HAS_PRODUCT
e11031,EQP_LP,ON_EQUIPMENT
e11031,LP3,USES_MODULE
e11032,L1037_06,HAS_PRODUCT
e11032,EQP_LP,ON_EQUIPMENT
e11032,LP3,USES_MODULE
e11033,L1037_06,HAS_PRODUCT
e11033,EQP_XFER,ON_EQUIPMENT
e11033,LP3,FROM_MODULE
e11033,PM3,TO_MODULE
e11034,L1037_06,HAS_PRODUCT
e11034,EQP_XFER,ON_EQUIPMENT
e11034,LP3,FROM_MODULE
e11034,PM3,TO_MODULE
e11035,L1037_06,HAS_PRODUCT
e11035,EQP_PM,ON_EQUIPMENT
e11035,PM3,USES_MODULE
e11036,L1037_06,HAS_PRODUCT
e11036,EQP_PM,ON_EQUIPMENT
e11036,PM3,USES_MODULE
e11037,L1037_06,HAS_PRODUCT
e11037,EQP_XFER,ON_EQUIPMENT
e11037,PM3,FROM_MODULE
e11037,LLM2,TO_MODULE
e11038,L1037_06,HAS_PRODUCT
e11038,EQP_XFER,ON_EQUIPMENT
e11038,PM3,FROM_MODULE
e11038,LLM2,TO_MODULE
e11039,L1037_06,HAS_PRODUCT
e11039,EQP_MET,ON_EQUIPMENT
e11039,LLM2,USES_MODULE
e11040,L1037_06,HAS_PRODUCT
e11040,EQP_MET,ON_EQUIPMENT
e11040,LLM2,USES_MODULE
e11041,L1037_07,HAS_PRODUCT
e11041,EQP_XFER,ON_EQUIPMENT
e11041,PST2,FROM_MODULE
e11041,LP1,TO_MODULE
e11042,L1037_07,HAS_PRODUCT
e11042,EQP_XFER,ON_EQUIPMENT
e11042,PST2,FROM_MODULE
e11042,LP1,TO_MODULE
e11043,L1037_07,HAS_PRODUCT
e11043,EQP_LP,ON_EQUIPMENT
e11043,LP1,USES_MODULE
e11044,L1037_07,HAS_PRODUCT
e11044,EQP_LP,ON_EQUIPMENT
e11044,LP1,USES_MODULE
e11045,L1037_07,HAS_PRODUCT
e11045,EQP_XFER,ON_EQUIPMENT
e11045,LP1,FROM_MODULE
e11045,PM1,TO_MODULE
e11046,L1037_07,HAS_PRODUCT
e11046,EQP_XFER,ON_EQUIPMENT
e11046,LP1,FROM_MODULE
e11046,PM1,TO_MODULE
e11047,L1037_07,HAS_PRODUCT
e11047,EQP_PM,ON_EQUIPMENT
e11047,PM1,USES_MODULE
e11048,L1037_07,HAS_PRODUCT
e11048,EQP_PM,ON_EQUIPMENT
e11048,PM1,USES_MODULE
e11049,L1037_07,HAS_PRODUCT
e11049,EQP_XFER,ON_EQUIPMENT
e11049,PM1,FROM_MODULE
e11049,LLM1,TO_MODULE
e11050,L1037_07,HAS_PRODUCT
e11050,EQP_XFER,ON_EQUIPMENT
e11050,PM1,FROM_MODULE
e11050,LLM1,TO_MODULE
e11051,L1037_07,HAS_PRODUCT
e11051,EQP_MET,ON_EQUIPMENT
e11051,LLM1,USES_MODULE
e11052,L1037_07,HAS_PRODUCT
e11052,EQP_MET,ON_EQUIPMENT
e11052,LLM1,USES_MODULE
e11053,L1037_08,HAS_PRODUCT
e11053,EQP_XFER,ON_EQUIPMENT
e11053,PST1,FROM_MODULE
e11053,LP2,TO_MODULE
e11054,L1037_08,HAS_PRODUCT
e11054,EQP_XFER,ON_EQUIPMENT
e11054,PST1,FROM_MODULE
e11054,LP2,TO_MODULE
e11055,L1037_08,HAS_PRODUCT
e11055,EQP_LP,ON_EQUIPMENT
e11055,LP2,USES_MODULE
e11056,L1037_08,HAS_PRODUCT
e11056,EQP_LP,ON_EQUIPMENT
e11056,LP2,USES_MODULE
e11057,L1037_08,HAS_PRODUCT
e11057,EQP_XFER,ON_EQUIPMENT
e11057,LP2,FROM_MODULE
e11057,PM2,TO_MODULE
e11058,L1037_08,HAS_PRODUCT
e11058,EQP_XFER,ON_EQUIPMENT
e11058,LP2,FROM_MODULE
e11058,PM2,TO_MODULE
e11059,L1037_08,HAS_PRODUCT
e11059,EQP_PM,ON_EQUIPMENT
e11059,PM2,USES_MODULE
e11060,L1037_08,HAS_PRODUCT
e11060,EQP_PM,ON_EQUIPMENT
e11060,PM2,USES_MODULE
e11061,L1037_08,HAS_PRODUCT
e11061,EQP_XFER,ON_EQUIPMENT
e11061,PM2,FROM_MODULE
e11061,LLM2,TO_MODULE
e11062,L1037_08,HAS_PRODUCT
e11062,EQP_XFER,ON_EQUIPMENT
e11062,PM2,FROM_MODULE
e11062,LLM2,TO_MODULE
e11063,L1037_08,HAS_PRODUCT
e11063,EQP_MET,ON_EQUIPMENT
e11063,LLM2,USES_MODULE
e11064,L1037_08,HAS_PRODUCT
e11064,EQP_MET,ON_EQUIPMENT
e11064,LLM2,USES_MODULE
e11065,L1037_09,HAS_PRODUCT
e11065,EQP_XFER,ON_EQUIPMENT
e11065,PST2,FROM_MODULE
e11065,LP3,TO_MODULE
e11066,L1037_09,HAS_PRODUCT
e11066,EQP_XFER,ON_EQUIPMENT
e11066,PST2,FROM_MODULE
e11066,LP3,TO_MODULE
e11067,L1037_09,HAS_PRODUCT
e11067,EQP_LP,ON_EQUIPMENT
e11067,LP3,USES_MODULE
e11068,L1037_09,HAS_PRODUCT
e11068,EQP_LP,ON_EQUIPMENT
e11068,LP3,USES_MODULE
e11069,L1037_09,HAS_PRODUCT
e11069,EQP_XFER,ON_EQUIPMENT
e11069,LP3,FROM_MODULE
e11069,PM3,TO_MODULE
e11070,L1037_09,HAS_PRODUCT
e11070,EQP_XFER,ON_EQUIPMENT
e11070,LP3,FROM_MODULE
e11070,PM3,TO_MODULE
e11071,L1037_09,HAS_PRODUCT
e11071,EQP_PM,ON_EQUIPMENT
e11071,PM3,USES_MODULE
e11072,L1037_09,HAS_PRODUCT
e11072,EQP_PM,ON_EQUIPMENT
e11072,PM3,USES_MODULE
e11073,L1037_09,HAS_PRODUCT
e11073,EQP_XFER,ON_EQUIPMENT
e11073,PM3,FROM_MODULE
e11073,LLM1,TO_MODULE
e11074,L1037_09,HAS_PRODUCT
e11074,EQP_XFER,ON_EQUIPMENT
e11074,PM3,FROM_MODULE
e11074,LLM1,TO_MODULE
e11075,L1037_09,HAS_PRODUCT
e11075,EQP_MET,ON_EQUIPMENT
e11075,LLM1,USES_MODULE
e11076,L1037_09,HAS_PRODUCT
e11076,EQP_MET,ON_EQUIPMENT
e11076,LLM1,USES_MODULE
e11077,L1037_10,HAS_PRODUCT
e11077,EQP_XFER,ON_EQUIPMENT
e11077,PST1,FROM_MODULE
e11077,LP1,TO_MODULE
e11078,L1037_10,HAS_PRODUCT
e11078,EQP_XFER,ON_EQUIPMENT
e11078,PST1,FROM_MODULE
e11078,LP1,TO_MODULE
e11079,L1037_10,HAS_PRODUCT
e11079,EQP_LP,ON_EQUIPMENT
e11079,LP1,USES_MODULE
e11080,L1037_10,HAS_PRODUCT
e11080,EQP_LP,ON_EQUIPMENT
e11080,LP1,USES_MODULE
e11081,L1037_10,HAS_PRODUCT
e11081,EQP_XFER,ON_EQUIPMENT
e11081,LP1,FROM_MODULE
e11081,PM1,TO_MODULE
e11082,L1037_10,HAS_PRODUCT
e11082,EQP_XFER,ON_EQUIPMENT
e11082,LP1,FROM_MODULE
e11082,PM1,TO_MODULE
e11083,L1037_10,HAS_PRODUCT
e11083,EQP_PM,ON_EQUIPMENT
e11083,PM1,USES_MODULE
e11084,L1037_10,HAS_PRODUCT
e11084,EQP_PM,ON_EQUIPMENT
e11084,PM1,USES_MODULE
e11085,L1037_10,HAS_PRODUCT
e11085,EQP_XFER,ON_EQUIPMENT
e11085,PM1,FROM_MODULE
e11085,LLM2,TO_MODULE
e11086,L1037_10,HAS_PRODUCT
e11086,EQP_XFER,ON_EQUIPMENT
e11086,PM1,FROM_MODULE
e11086,LLM2,TO_MODULE
e11087,L1037_10,HAS_PRODUCT
e11087,EQP_MET,ON_EQUIPMENT
e11087,LLM2,USES_MODULE
e11088,L1037_10,HAS_PRODUCT
e11088,EQP_MET,ON_EQUIPMENT
e11088,LLM2,USES_MODULE
e11089,L1037_11,HAS_PRODUCT
e11089,EQP_XFER,ON_EQUIPMENT
e11089,PST2,FROM_MODULE
e11089,LP2,TO_MODULE
e11090,L1037_11,HAS_PRODUCT
e11090,EQP_XFER,ON_EQUIPMENT
e11090,PST2,FROM_MODULE
e11090,LP2,TO_MODULE
e11091,L1037_11,HAS_PRODUCT
e11091,EQP_LP,ON_EQUIPMENT
e11091,LP2,USES_MODULE
e11092,L1037_11,HAS_PRODUCT
e11092,EQP_LP,ON_EQUIPMENT
e11092,LP2,USES_MODULE
e11093,L1037_11,HAS_PRODUCT
e11093,EQP_XFER,ON_EQUIPMENT
e11093,LP2,FROM_MODULE
e11093,PM2,TO_MODULE
e11094,L1037_11,HAS_PRODUCT
e11094,EQP_XFER,ON_EQUIPMENT
e11094,LP2,FROM_MODULE
e11094,PM2,TO_MODULE
e11095,L1037_11,HAS_PRODUCT
e11095,EQP_PM,ON_EQUIPMENT
e11095,PM2,USES_MODULE
e11096,L1037_11,HAS_PRODUCT
e11096,EQP_PM,ON_EQUIPMENT
e11096,PM2,USES_MODULE
e11097,L1037_11,HAS_PRODUCT
e11097,EQP_XFER,ON_EQUIPMENT
e11097,PM2,FROM_MODULE
e11097,LLM1,TO_MODULE
e11098,L1037_11,HAS_PRODUCT
e11098,EQP_XFER,ON_EQUIPMENT
e11098,PM2,FROM_MODULE
e11098,LLM1,TO_MODULE
e11099,L1037_11,HAS_PRODUCT
e11099,EQP_MET,ON_EQUIPMENT
e11099,LLM1,USES_MODULE
e11100,L1037_11,HAS_PRODUCT
e11100,EQP_MET,ON_EQUIPMENT
e11100,LLM1,USES_MODULE
e11101,L1037_12,HAS_PRODUCT
e11101,EQP_XFER,ON_EQUIPMENT
e11101,PST1,FROM_MODULE
e11101,LP3,TO_MODULE
e11102,L1037_12,HAS_PRODUCT
e11102,EQP_XFER,ON_EQUIPMENT
e11102,PST1,FROM_MODULE
e11102,LP3,TO_MODULE
e11103,L1037_12,HAS_PRODUCT
e11103,EQP_LP,ON_EQUIPMENT
e11103,LP3,USES_MODULE
e11104,L1037_12,HAS_PRODUCT
e11104,EQP_LP,ON_EQUIPMENT
e11104,LP3,USES_MODULE
e11105,L1037_12,HAS_PRODUCT
e11105,EQP_XFER,ON_EQUIPMENT
e11105,LP3,FROM_MODULE
e11105,PM3,TO_MODULE
e11106,L1037_12,HAS_PRODUCT
e11106,EQP_XFER,ON_EQUIPMENT
e11106,LP3,FROM_MODULE
e11106,PM3,TO_MODULE
e11107,L1037_12,HAS_PRODUCT
e11107,EQP_PM,ON_EQUIPMENT
e11107,PM3,USES_MODULE
e11108,L1037_12,HAS_PRODUCT
e11108,EQP_PM,ON_EQUIPMENT
e11108,PM3,USES_MODULE
e11109,L1037_12,HAS_PRODUCT
e11109,EQP_XFER,ON_EQUIPMENT
e11109,PM3,FROM_MODULE
e11109,LLM2,TO_MODULE
e11110,L1037_12,HAS_PRODUCT
e11110,EQP_XFER,ON_EQUIPMENT
e11110,PM3,FROM_MODULE
e11110,LLM2,TO_MODULE
e11111,L1037_12,HAS_PRODUCT
e11111,EQP_MET,ON_EQUIPMENT
e11111,LLM2,USES_MODULE
e11112,L1037_12,HAS_PRODUCT
e11112,EQP_MET,ON_EQUIPMENT
e11112,LLM2,USES_MODULE
e11113,L1037_13,HAS_PRODUCT
e11113,EQP_XFER,ON_EQUIPMENT
e11113,PST2,FROM_MODULE
e11113,LP1,TO_MODULE
e11114,L1037_13,HAS_PRODUCT
e11114,EQP_XFER,ON_EQUIPMENT
e11114,PST2,FROM_MODULE
e11114,LP1,TO_MODULE
e11115,L1037_13,HAS_PRODUCT
e11115,EQP_LP,ON_EQUIPMENT
e11115,LP1,USES_MODULE
e11116,L1037_13,HAS_PRODUCT
e11116,EQP_LP,ON_EQUIPMENT
e11116,LP1,USES_MODULE
e11117,L1037_13,HAS_PRODUCT
e11117,EQP_XFER,ON_EQUIPMENT
e11117,LP1,FROM_MODULE
e11117,PM1,TO_MODULE
e11118,L1037_13,HAS_PRODUCT
e11118,EQP_XFER,ON_EQUIPMENT
e11118,LP1,FROM_MODULE
e11118,PM1,TO_MODULE
e11119,L1037_13,HAS_PRODUCT
e11119,EQP_PM,ON_EQUIPMENT
e11119,PM1,USES_MODULE
e11120,L1037_13,HAS_PRODUCT
e11120,EQP_PM,ON_EQUIPMENT
e11120,PM1,USES_MODULE
e11121,L1037_13,HAS_PRODUCT
e11121,EQP_XFER,ON_EQUIPMENT
e11121,PM1,FROM_MODULE
e11121,LLM1,TO_MODULE
e11122,L1037_13,HAS_PRODUCT
e11122,EQP_XFER,ON_EQUIPMENT
e11122,PM1,FROM_MODULE
e11122,LLM1,TO_MODULE
e11123,L1037_13,HAS_PRODUCT
e11123,EQP_MET,ON_EQUIPMENT
e11123,LLM1,USES_MODULE
e11124,L1037_13,HAS_PRODUCT
e11124,EQP_MET,ON_EQUIPMENT
e11124,LLM1,USES_MODULE
e11125,L1037_14,HAS_PRODUCT
e11125,EQP_XFER,ON_EQUIPMENT
e11125,PST1,FROM_MODULE
e11125,LP2,TO_MODULE
e11126,L1037_14,HAS_PRODUCT
e11126,EQP_XFER,ON_EQUIPMENT
e11126,PST1,FROM_MODULE
e11126,LP2,TO_MODULE
e11127,L1037_14,HAS_PRODUCT
e11127,EQP_LP,ON_EQUIPMENT
e11127,LP2,USES_MODULE
e11128,L1037_14,HAS_PRODUCT
